TransactionId,LicenseId,Action,Hash,Package,MobileModel,MobileManufacturer,UniqueDeviceId,TransactionTimeinEPOCH,TransactionTimeinUTC,CreatedAtUTC,CardType,SdkVersion,TransactionType,DocSubType,CardSide,CardFrom
OCR17061151395fa2aa9f8115a253,2172,CAPTURE,79EF7554CC46127FDB5C007E5D9FDB0E86872E14,mx.bancosantander.supermovil,"moto g(8) plus",motorola,5fa2aa9f8115a253,1706115139476,"2024-01-24 16:52:19","2024-01-24 04:52 PM",MEX_NATIONAL_ID,2.12.6,VALID,,,
OCR17061151472a6c6290fc6404a2,2172,CAPTURE,79EF7554CC46127FDB5C007E5D9FDB0E86872E14,mx.bancosantander.supermovil,2310FPCA4G,Xiaomi,2a6c6290fc6404a2,1706115147226,"2024-01-24 16:52:27","2024-01-24 04:52 PM",MEX_NATIONAL_ID,2.12.6,VALID,,,
OCR1706115152cdd979a7ab523c57,2172,CAPTURE,79EF7554CC46127FDB5C007E5D9FDB0E86872E14,mx.bancosantander.supermovil,M2101K7BNY,Xiaomi,cdd979a7ab523c57,1706115152592,"2024-01-24 16:52:32","2024-01-24 04:52 PM",MEX_NATIONAL_ID,2.12.6,VALID,,,
OCR1706115158554f5051cc140cb6,2172,CAPTURE,79EF7554CC46127FDB5C007E5D9FDB0E86872E14,mx.bancosantander.supermovil,RMX3301,realme,554f5051cc140cb6,1706115158351,"2024-01-24 16:52:38","2024-01-24 04:52 PM",MEX_NATIONAL_ID,2.12.6,VALID,,,
OCR170611512877f8ad7c95cf9f1f,2172,CAPTURE,79EF7554CC46127FDB5C007E5D9FDB0E86872E14,mx.bancosantander.supermovil,"moto e(6) plus",motorola,77f8ad7c95cf9f1f,1706115128781,"2024-01-24 16:52:08","2024-01-24 04:53 PM",MEX_NATIONAL_ID,2.12.6,VALID,,,
OCR17061151383050e7c513cf897f,2172,CAPTURE,79EF7554CC46127FDB5C007E5D9FDB0E86872E14,mx.bancosantander.supermovil,SM-A346M,samsung,3050e7c513cf897f,1706115138438,"2024-01-24 16:52:18","2024-01-24 04:53 PM",MEX_NATIONAL_ID,2.12.6,VALID,,,
OCR17061115203d81f54214977f9d,2172,CAPTURE,79EF7554CC46127FDB5C007E5D9FDB0E86872E14,mx.bancosantander.supermovil,SM-A225M,samsung,3d81f54214977f9d,1706111520642,"2024-01-24 15:52:00","2024-01-24 04:53 PM",MEX_NATIONAL_ID,2.12.6,VALID,,,
OCR1706115183783b521e10b9177a,2172,CAPTURE,79EF7554CC46127FDB5C007E5D9FDB0E86872E14,mx.bancosantander.supermovil,SM-G781U1,samsung,783b521e10b9177a,1706115183214,"2024-01-24 16:53:03","2024-01-24 04:53 PM",MEX_NATIONAL_ID,2.12.6,VALID,,,
OCR1706115193e06c66814df3093c,2172,CAPTURE,79EF7554CC46127FDB5C007E5D9FDB0E86872E14,mx.bancosantander.supermovil,SM-A325M,samsung,e06c66814df3093c,1706115193667,"2024-01-24 16:53:13","2024-01-24 04:53 PM",MEX_NATIONAL_ID,2.12.6,VALID,,,
OCR170611517453ebd702c6dd4570,2172,CAPTURE,79EF7554CC46127FDB5C007E5D9FDB0E86872E14,mx.bancosantander.supermovil,M2006C3MG,Xiaomi,53ebd702c6dd4570,1706115174621,"2024-01-24 16:52:54","2024-01-24 04:53 PM",MEX_NATIONAL_ID,2.12.6,VALID,,,
OCR170611512790180df66a0caa47,2172,CAPTURE,79EF7554CC46127FDB5C007E5D9FDB0E86872E14,mx.bancosantander.supermovil,RMX3203,realme,90180df66a0caa47,1706115127446,"2024-01-24 16:52:07","2024-01-24 04:53 PM",MEX_NATIONAL_ID,2.12.6,VALID,,,
OCR1706115190d5054988def2e883,2172,CAPTURE,79EF7554CC46127FDB5C007E5D9FDB0E86872E14,mx.bancosantander.supermovil,VNE-LX3,HONOR,d5054988def2e883,1706115190650,"2024-01-24 16:53:10","2024-01-24 04:53 PM",MEX_NATIONAL_ID,2.12.6,VALID,,,
OCR17061223530b91352e6d34fa51,2172,CAPTURE,79EF7554CC46127FDB5C007E5D9FDB0E86872E14,mx.bancosantander.supermovil,"moto g13",motorola,0b91352e6d34fa51,1706122353238,"2024-01-24 18:52:33","2024-01-24 04:54 PM",MEX_NATIONAL_ID,2.12.6,VALID,,,
OCR1706115247fc529caf39e66b5d,2172,CAPTURE,79EF7554CC46127FDB5C007E5D9FDB0E86872E14,mx.bancosantander.supermovil,"moto g32",motorola,fc529caf39e66b5d,1706115247309,"2024-01-24 16:54:07","2024-01-24 04:54 PM",MEX_NATIONAL_ID,2.12.6,VALID,,,
OCR1706115260e5a2059061fec8f8,2172,CAPTURE,79EF7554CC46127FDB5C007E5D9FDB0E86872E14,mx.bancosantander.supermovil,"moto g(60)",motorola,e5a2059061fec8f8,1706115260735,"2024-01-24 16:54:20","2024-01-24 04:54 PM",MEX_NATIONAL_ID,2.12.6,VALID,,,
OCR17061152763e7f8dd5f1c7570a,2172,CAPTURE,79EF7554CC46127FDB5C007E5D9FDB0E86872E14,mx.bancosantander.supermovil,SM-G970U,samsung,3e7f8dd5f1c7570a,1706115276087,"2024-01-24 16:54:36","2024-01-24 04:54 PM",MEX_NATIONAL_ID,2.12.6,VALID,,,
OCR1706115305850e52cf356c3fde,2172,CAPTURE,79EF7554CC46127FDB5C007E5D9FDB0E86872E14,mx.bancosantander.supermovil,"Redmi Note 7",Xiaomi,850e52cf356c3fde,1706115305272,"2024-01-24 16:55:05","2024-01-24 04:55 PM",MEX_NATIONAL_ID,2.12.6,VALID,,,
OCR1706115277e06c66814df3093c,2172,CAPTURE,79EF7554CC46127FDB5C007E5D9FDB0E86872E14,mx.bancosantander.supermovil,SM-A325M,samsung,e06c66814df3093c,1706115277915,"2024-01-24 16:54:37","2024-01-24 04:55 PM",MEX_NATIONAL_ID,2.12.6,VALID,,,
OCR17061153105d39804a5cb7098d,2172,CAPTURE,79EF7554CC46127FDB5C007E5D9FDB0E86872E14,mx.bancosantander.supermovil,"ZTE 7060",ZTE,5d39804a5cb7098d,1706115310366,"2024-01-24 16:55:10","2024-01-24 04:55 PM",MEX_NATIONAL_ID,2.12.6,VALID,,,
OCR170611529826e8bac3437e888e,2172,CAPTURE,79EF7554CC46127FDB5C007E5D9FDB0E86872E14,mx.bancosantander.supermovil,"moto e22",motorola,26e8bac3437e888e,1706115298078,"2024-01-24 16:54:58","2024-01-24 04:55 PM",MEX_NATIONAL_ID,2.12.6,VALID,,,
OCR1706115351a09e7551bec458b8,2172,CAPTURE,79EF7554CC46127FDB5C007E5D9FDB0E86872E14,mx.bancosantander.supermovil,P80,CUBOT,a09e7551bec458b8,1706115351741,"2024-01-24 16:55:51","2024-01-24 04:56 PM",MEX_NATIONAL_ID,2.12.6,VALID,,,
OCR1706115328a1afa3fe598c60c8,2172,CAPTURE,79EF7554CC46127FDB5C007E5D9FDB0E86872E14,mx.bancosantander.supermovil,SM-A045M,samsung,a1afa3fe598c60c8,1706115328823,"2024-01-24 16:55:28","2024-01-24 04:56 PM",MEX_NATIONAL_ID,2.12.6,VALID,,,
OCR17061153231bddf68bffc7e438,2172,CAPTURE,79EF7554CC46127FDB5C007E5D9FDB0E86872E14,mx.bancosantander.supermovil,STK-LX3,HUAWEI,1bddf68bffc7e438,1706115323068,"2024-01-24 16:55:23","2024-01-24 04:56 PM",MEX_NATIONAL_ID,2.12.6,VALID,,,
OCR17061153913afda59b91ea5df3,2172,CAPTURE,79EF7554CC46127FDB5C007E5D9FDB0E86872E14,mx.bancosantander.supermovil,RMX3301,realme,3afda59b91ea5df3,1706115391152,"2024-01-24 16:56:31","2024-01-24 04:56 PM",MEX_NATIONAL_ID,2.12.6,VALID,,,
OCR1706115382658ed08bb6a5bd6b,2172,CAPTURE,79EF7554CC46127FDB5C007E5D9FDB0E86872E14,mx.bancosantander.supermovil,M2004J19C,Xiaomi,658ed08bb6a5bd6b,1706115382535,"2024-01-24 16:56:22","2024-01-24 04:57 PM",MEX_NATIONAL_ID,2.12.6,VALID,,,
OCR1706115403723213eabd1c5424,2172,CAPTURE,79EF7554CC46127FDB5C007E5D9FDB0E86872E14,mx.bancosantander.supermovil,SM-A135M,samsung,723213eabd1c5424,1706115403783,"2024-01-24 16:56:43","2024-01-24 04:57 PM",MEX_NATIONAL_ID,2.12.6,VALID,,,
OCR17061154328358c5405bf043aa,2172,CAPTURE,79EF7554CC46127FDB5C007E5D9FDB0E86872E14,mx.bancosantander.supermovil,SM-S916B,samsung,8358c5405bf043aa,1706115432119,"2024-01-24 16:57:12","2024-01-24 04:57 PM",MEX_NATIONAL_ID,2.12.6,VALID,,,
OCR170611540126d3edfa8b6a754d,2172,CAPTURE,79EF7554CC46127FDB5C007E5D9FDB0E86872E14,mx.bancosantander.supermovil,"moto g84 5G",motorola,26d3edfa8b6a754d,1706115401833,"2024-01-24 16:56:41","2024-01-24 04:57 PM",MEX_NATIONAL_ID,2.12.6,VALID,,,
OCR170611535412feb808557ef57d,2172,CAPTURE,79EF7554CC46127FDB5C007E5D9FDB0E86872E14,mx.bancosantander.supermovil,CPH2239,OPPO,12feb808557ef57d,1706115354999,"2024-01-24 16:55:54","2024-01-24 04:57 PM",MEX_NATIONAL_ID,2.12.6,VALID,,,
OCR1706115473261f83df3121674b,2172,CAPTURE,79EF7554CC46127FDB5C007E5D9FDB0E86872E14,mx.bancosantander.supermovil,2209116AG,Xiaomi,261f83df3121674b,1706115473977,"2024-01-24 16:57:53","2024-01-24 04:58 PM",MEX_NATIONAL_ID,2.12.6,VALID,,,
OCR17061154518ac7ae86eeb93136,2172,CAPTURE,79EF7554CC46127FDB5C007E5D9FDB0E86872E14,mx.bancosantander.supermovil,SM-A037M,samsung,8ac7ae86eeb93136,1706115451399,"2024-01-24 16:57:31","2024-01-24 04:58 PM",MEX_NATIONAL_ID,2.12.6,VALID,,,
OCR1706115468533113403d4e9a6d,2172,CAPTURE,79EF7554CC46127FDB5C007E5D9FDB0E86872E14,mx.bancosantander.supermovil,23026RN54G,Xiaomi,533113403d4e9a6d,1706115468421,"2024-01-24 16:57:48","2024-01-24 04:58 PM",MEX_NATIONAL_ID,2.12.6,VALID,,,
OCR1706115457fbc8e36677d9f72c,2172,CAPTURE,79EF7554CC46127FDB5C007E5D9FDB0E86872E14,mx.bancosantander.supermovil,2201117SG,Xiaomi,fbc8e36677d9f72c,1706115457166,"2024-01-24 16:57:37","2024-01-24 04:58 PM",MEX_NATIONAL_ID,2.12.6,VALID,,,
OCR1706115491a42b193506e83225,2172,CAPTURE,79EF7554CC46127FDB5C007E5D9FDB0E86872E14,mx.bancosantander.supermovil,SM-G9650,samsung,a42b193506e83225,1706115491866,"2024-01-24 16:58:11","2024-01-24 04:58 PM",MEX_NATIONAL_ID,2.12.6,VALID,,,
OCR1706111800937c7ab112cd0353,2172,CAPTURE,79EF7554CC46127FDB5C007E5D9FDB0E86872E14,mx.bancosantander.supermovil,SM-A032M,samsung,937c7ab112cd0353,1706111800696,"2024-01-24 15:56:40","2024-01-24 04:59 PM",MEX_NATIONAL_ID,2.12.6,VALID,,,
OCR1706115500b8d5d7303bb1a1ec,2172,CAPTURE,79EF7554CC46127FDB5C007E5D9FDB0E86872E14,mx.bancosantander.supermovil,SM-G935F,samsung,b8d5d7303bb1a1ec,1706115500658,"2024-01-24 16:58:20","2024-01-24 04:59 PM",MEX_NATIONAL_ID,2.12.6,VALID,,,
OCR17061155358ac7ae86eeb93136,2172,CAPTURE,79EF7554CC46127FDB5C007E5D9FDB0E86872E14,mx.bancosantander.supermovil,SM-A037M,samsung,8ac7ae86eeb93136,1706115535998,"2024-01-24 16:58:55","2024-01-24 04:59 PM",MEX_NATIONAL_ID,2.12.6,VALID,,,
OCR17061155446b5749e1dfebe664,2172,CAPTURE,79EF7554CC46127FDB5C007E5D9FDB0E86872E14,mx.bancosantander.supermovil,EC1002,FIH,6b5749e1dfebe664,1706115544569,"2024-01-24 16:59:04","2024-01-24 04:59 PM",MEX_NATIONAL_ID,2.12.6,VALID,,,
OCR1706115599658ed08bb6a5bd6b,2172,CAPTURE,79EF7554CC46127FDB5C007E5D9FDB0E86872E14,mx.bancosantander.supermovil,M2004J19C,Xiaomi,658ed08bb6a5bd6b,1706115599775,"2024-01-24 16:59:59","2024-01-24 05:00 PM",MEX_NATIONAL_ID,2.12.6,VALID,,,
OCR1706115571b0b36f86d1cfd18f,2172,CAPTURE,79EF7554CC46127FDB5C007E5D9FDB0E86872E14,mx.bancosantander.supermovil,"moto e(7i) power",motorola,b0b36f86d1cfd18f,1706115571241,"2024-01-24 16:59:31","2024-01-24 05:00 PM",MEX_NATIONAL_ID,2.12.6,VALID,,,
OCR17061154937ca2f933cca3a6d3,2172,CAPTURE,79EF7554CC46127FDB5C007E5D9FDB0E86872E14,mx.bancosantander.supermovil,SM-A528B,samsung,7ca2f933cca3a6d3,1706115493507,"2024-01-24 16:58:13","2024-01-24 05:00 PM",MEX_NATIONAL_ID,2.12.6,VALID,,,
OCR1706115628c4102e3494b345cf,2172,CAPTURE,79EF7554CC46127FDB5C007E5D9FDB0E86872E14,mx.bancosantander.supermovil,"ZTE Blade A54",ZTE,c4102e3494b345cf,1706115628608,"2024-01-24 17:00:28","2024-01-24 05:00 PM",MEX_NATIONAL_ID,2.12.6,VALID,,,
OCR1706115652294281a6e0f2a9a4,2172,CAPTURE,79EF7554CC46127FDB5C007E5D9FDB0E86872E14,mx.bancosantander.supermovil,SM-A336M,samsung,294281a6e0f2a9a4,1706115652574,"2024-01-24 17:00:52","2024-01-24 05:01 PM",MEX_NATIONAL_ID,2.12.6,VALID,,,
OCR1706111944937c7ab112cd0353,2172,CAPTURE,79EF7554CC46127FDB5C007E5D9FDB0E86872E14,mx.bancosantander.supermovil,SM-A032M,samsung,937c7ab112cd0353,1706111944352,"2024-01-24 15:59:04","2024-01-24 05:01 PM",MEX_NATIONAL_ID,2.12.6,VALID,,,
OCR1706112178b4f74ae223e772de,2172,CAPTURE,79EF7554CC46127FDB5C007E5D9FDB0E86872E14,mx.bancosantander.supermovil,TFY-LX3,HONOR,b4f74ae223e772de,1706112178272,"2024-01-24 16:02:58","2024-01-24 05:01 PM",MEX_NATIONAL_ID,2.12.6,VALID,,,
OCR17061156506b5749e1dfebe664,2172,CAPTURE,79EF7554CC46127FDB5C007E5D9FDB0E86872E14,mx.bancosantander.supermovil,EC1002,FIH,6b5749e1dfebe664,1706115650145,"2024-01-24 17:00:50","2024-01-24 05:01 PM",MEX_NATIONAL_ID,2.12.6,VALID,,,
OCR17061157117ba020c74d1ee3ba,2172,CAPTURE,79EF7554CC46127FDB5C007E5D9FDB0E86872E14,mx.bancosantander.supermovil,SM-G990E,samsung,7ba020c74d1ee3ba,1706115711609,"2024-01-24 17:01:51","2024-01-24 05:02 PM",MEX_NATIONAL_ID,2.12.6,VALID,,,
OCR1706115695fb4edef2d541ed38,2172,CAPTURE,79EF7554CC46127FDB5C007E5D9FDB0E86872E14,mx.bancosantander.supermovil,CPH2477,OPPO,fb4edef2d541ed38,1706115695819,"2024-01-24 17:01:35","2024-01-24 05:02 PM",MEX_NATIONAL_ID,2.12.6,VALID,,,
OCR1706115659765c61b29bd0c412,2172,CAPTURE,79EF7554CC46127FDB5C007E5D9FDB0E86872E14,mx.bancosantander.supermovil,"Mi A2",Xiaomi,765c61b29bd0c412,1706115659728,"2024-01-24 17:00:59","2024-01-24 05:02 PM",MEX_NATIONAL_ID,2.12.6,VALID,,,
OCR17061156985324d828064bd7ca,2172,CAPTURE,79EF7554CC46127FDB5C007E5D9FDB0E86872E14,mx.bancosantander.supermovil,SM-A515F,samsung,5324d828064bd7ca,1706115698509,"2024-01-24 17:01:38","2024-01-24 05:02 PM",MEX_NATIONAL_ID,2.12.6,VALID,,,
OCR17061156549d237169e2bc371f,2172,CAPTURE,79EF7554CC46127FDB5C007E5D9FDB0E86872E14,mx.bancosantander.supermovil,SM-A325M,samsung,9d237169e2bc371f,1706115654631,"2024-01-24 17:00:54","2024-01-24 05:02 PM",MEX_NATIONAL_ID,2.12.6,VALID,,,
OCR1706115681ee7c06198d3d30e1,2172,CAPTURE,79EF7554CC46127FDB5C007E5D9FDB0E86872E14,mx.bancosantander.supermovil,CPH2123,OPPO,ee7c06198d3d30e1,1706115681415,"2024-01-24 17:01:21","2024-01-24 05:02 PM",MEX_NATIONAL_ID,2.12.6,VALID,,,
OCR1706112035937c7ab112cd0353,2172,CAPTURE,79EF7554CC46127FDB5C007E5D9FDB0E86872E14,mx.bancosantander.supermovil,SM-A032M,samsung,937c7ab112cd0353,1706112035620,"2024-01-24 16:00:35","2024-01-24 05:02 PM",MEX_NATIONAL_ID,2.12.6,VALID,,,
OCR17061156728ac7ae86eeb93136,2172,CAPTURE,79EF7554CC46127FDB5C007E5D9FDB0E86872E14,mx.bancosantander.supermovil,SM-A037M,samsung,8ac7ae86eeb93136,1706115672853,"2024-01-24 17:01:12","2024-01-24 05:02 PM",MEX_NATIONAL_ID,2.12.6,VALID,,,
OCR1706115753b740329ad956a3cd,2172,CAPTURE,79EF7554CC46127FDB5C007E5D9FDB0E86872E14,mx.bancosantander.supermovil,SM-A525M,samsung,b740329ad956a3cd,1706115753285,"2024-01-24 17:02:33","2024-01-24 05:03 PM",MEX_NATIONAL_ID,2.12.6,VALID,,,
OCR17061157612ec38ee504e7fa8f,2172,CAPTURE,79EF7554CC46127FDB5C007E5D9FDB0E86872E14,mx.bancosantander.supermovil,SM-A315G,samsung,2ec38ee504e7fa8f,1706115761568,"2024-01-24 17:02:41","2024-01-24 05:03 PM",MEX_NATIONAL_ID,2.12.6,VALID,,,
OCR170611580409bdf311a6b7f334,2172,CAPTURE,79EF7554CC46127FDB5C007E5D9FDB0E86872E14,mx.bancosantander.supermovil,SM-M536B,samsung,09bdf311a6b7f334,1706115804704,"2024-01-24 17:03:24","2024-01-24 05:03 PM",MEX_NATIONAL_ID,2.12.6,VALID,,,
OCR1706115780dc733833d6e809c4,2172,CAPTURE,79EF7554CC46127FDB5C007E5D9FDB0E86872E14,mx.bancosantander.supermovil,23028RA60L,Xiaomi,dc733833d6e809c4,1706115780966,"2024-01-24 17:03:00","2024-01-24 05:04 PM",MEX_NATIONAL_ID,2.12.6,VALID,,,
OCR17061159053d08c963e0183671,2172,CAPTURE,79EF7554CC46127FDB5C007E5D9FDB0E86872E14,mx.bancosantander.supermovil,"Redmi Note 8",Xiaomi,3d08c963e0183671,1706115905091,"2024-01-24 17:05:05","2024-01-24 05:04 PM",MEX_NATIONAL_ID,2.12.6,VALID,,,
OCR17061158431886c05ed442f3bc,2172,CAPTURE,79EF7554CC46127FDB5C007E5D9FDB0E86872E14,mx.bancosantander.supermovil,SM-A546E,samsung,1886c05ed442f3bc,1706115843551,"2024-01-24 17:04:03","2024-01-24 05:04 PM",MEX_NATIONAL_ID,2.12.6,VALID,,,
OCR170611584723f7b2dbe8ee6331,2172,CAPTURE,79EF7554CC46127FDB5C007E5D9FDB0E86872E14,mx.bancosantander.supermovil,"moto e40",motorola,23f7b2dbe8ee6331,1706115847969,"2024-01-24 17:04:07","2024-01-24 05:04 PM",MEX_NATIONAL_ID,2.12.6,VALID,,,
OCR17061158667be13aabb0f54d07,2172,CAPTURE,79EF7554CC46127FDB5C007E5D9FDB0E86872E14,mx.bancosantander.supermovil,SM-A135M,samsung,7be13aabb0f54d07,1706115866501,"2024-01-24 17:04:26","2024-01-24 05:04 PM",MEX_NATIONAL_ID,2.12.6,VALID,,,
OCR17061158905597e1d855880d1c,2172,CAPTURE,79EF7554CC46127FDB5C007E5D9FDB0E86872E14,mx.bancosantander.supermovil,SM-A245M,samsung,5597e1d855880d1c,1706115890950,"2024-01-24 17:04:50","2024-01-24 05:05 PM",MEX_NATIONAL_ID,2.12.6,VALID,,,
OCR1706115853d8fbc41905db2ab3,2172,CAPTURE,79EF7554CC46127FDB5C007E5D9FDB0E86872E14,mx.bancosantander.supermovil,SM-A145M,samsung,d8fbc41905db2ab3,1706115853295,"2024-01-24 17:04:13","2024-01-24 05:05 PM",MEX_NATIONAL_ID,2.12.6,VALID,,,
OCR17061158651ed984bc3800b79e,2172,CAPTURE,79EF7554CC46127FDB5C007E5D9FDB0E86872E14,mx.bancosantander.supermovil,"moto g22",motorola,1ed984bc3800b79e,1706115865769,"2024-01-24 17:04:25","2024-01-24 05:05 PM",MEX_NATIONAL_ID,2.12.6,VALID,,,
OCR17061159005d39804a5cb7098d,2172,CAPTURE,79EF7554CC46127FDB5C007E5D9FDB0E86872E14,mx.bancosantander.supermovil,"ZTE 7060",ZTE,5d39804a5cb7098d,1706115900236,"2024-01-24 17:05:00","2024-01-24 05:05 PM",MEX_NATIONAL_ID,2.12.6,VALID,,,
OCR1706115927ff3c694eb1bfd332,2172,CAPTURE,79EF7554CC46127FDB5C007E5D9FDB0E86872E14,mx.bancosantander.supermovil,SM-A530F,samsung,ff3c694eb1bfd332,1706115927816,"2024-01-24 17:05:27","2024-01-24 05:05 PM",MEX_NATIONAL_ID,2.12.6,VALID,,,
OCR1706115846c222e82b6c252e6b,2172,CAPTURE,79EF7554CC46127FDB5C007E5D9FDB0E86872E14,mx.bancosantander.supermovil,2201117TL,Xiaomi,c222e82b6c252e6b,1706115846137,"2024-01-24 17:04:06","2024-01-24 05:06 PM",MEX_NATIONAL_ID,2.12.6,VALID,,,
OCR170611590693be11ae86fdf80d,2172,CAPTURE,79EF7554CC46127FDB5C007E5D9FDB0E86872E14,mx.bancosantander.supermovil,"moto e(7)",motorola,93be11ae86fdf80d,1706115906935,"2024-01-24 17:05:06","2024-01-24 05:06 PM",MEX_NATIONAL_ID,2.12.6,VALID,,,
OCR1706115958e8236d0e73407df7,2172,CAPTURE,79EF7554CC46127FDB5C007E5D9FDB0E86872E14,mx.bancosantander.supermovil,M2007J20CG,Xiaomi,e8236d0e73407df7,1706115958837,"2024-01-24 17:05:58","2024-01-24 05:06 PM",MEX_NATIONAL_ID,2.12.6,VALID,,,
OCR170611596004a8f7fc1ae6e5c1,2172,CAPTURE,79EF7554CC46127FDB5C007E5D9FDB0E86872E14,mx.bancosantander.supermovil,"moto g41",motorola,04a8f7fc1ae6e5c1,1706115960720,"2024-01-24 17:06:00","2024-01-24 05:06 PM",MEX_NATIONAL_ID,2.12.6,VALID,,,
OCR170611592412e80fff0dbc2fac,2172,CAPTURE,79EF7554CC46127FDB5C007E5D9FDB0E86872E14,mx.bancosantander.supermovil,"moto g(20)",motorola,12e80fff0dbc2fac,1706115924734,"2024-01-24 17:05:24","2024-01-24 05:06 PM",MEX_NATIONAL_ID,2.12.6,VALID,,,
OCR1706115960f62065ba0969188c,2172,CAPTURE,79EF7554CC46127FDB5C007E5D9FDB0E86872E14,mx.bancosantander.supermovil,2303ERA42L,Xiaomi,f62065ba0969188c,1706115960709,"2024-01-24 17:06:00","2024-01-24 05:06 PM",MEX_NATIONAL_ID,2.12.6,VALID,,,
OCR1706116001bceacab1abfbe7ce,2172,CAPTURE,79EF7554CC46127FDB5C007E5D9FDB0E86872E14,mx.bancosantander.supermovil,HMA-L09,HUAWEI,bceacab1abfbe7ce,1706116001876,"2024-01-24 17:06:41","2024-01-24 05:07 PM",MEX_NATIONAL_ID,2.12.6,VALID,,,
OCR1706116001cd123956eeaaf39c,2172,CAPTURE,79EF7554CC46127FDB5C007E5D9FDB0E86872E14,mx.bancosantander.supermovil,CPH2127,OPPO,cd123956eeaaf39c,1706116001492,"2024-01-24 17:06:41","2024-01-24 05:07 PM",MEX_NATIONAL_ID,2.12.6,VALID,,,
OCR17061160273025cd7b08dc9517,2172,CAPTURE,79EF7554CC46127FDB5C007E5D9FDB0E86872E14,mx.bancosantander.supermovil,SM-N770F,samsung,3025cd7b08dc9517,1706116027662,"2024-01-24 17:07:07","2024-01-24 05:07 PM",MEX_NATIONAL_ID,2.12.6,VALID,,,
OCR17061160257be13aabb0f54d07,2172,CAPTURE,79EF7554CC46127FDB5C007E5D9FDB0E86872E14,mx.bancosantander.supermovil,SM-A135M,samsung,7be13aabb0f54d07,1706116025487,"2024-01-24 17:07:05","2024-01-24 05:07 PM",MEX_NATIONAL_ID,2.12.6,VALID,,,
OCR1706116064f7ff5e8648a4e586,2172,CAPTURE,79EF7554CC46127FDB5C007E5D9FDB0E86872E14,mx.bancosantander.supermovil,"moto g(60)",motorola,f7ff5e8648a4e586,1706116064508,"2024-01-24 17:07:44","2024-01-24 05:08 PM",MEX_NATIONAL_ID,2.12.6,VALID,,,
OCR1706116009a1afa3fe598c60c8,2172,CAPTURE,79EF7554CC46127FDB5C007E5D9FDB0E86872E14,mx.bancosantander.supermovil,SM-A045M,samsung,a1afa3fe598c60c8,1706116009866,"2024-01-24 17:06:49","2024-01-24 05:08 PM",MEX_NATIONAL_ID,2.12.6,VALID,,,
OCR1706116085c3e59d5ca80de7e3,2172,CAPTURE,79EF7554CC46127FDB5C007E5D9FDB0E86872E14,mx.bancosantander.supermovil,CPH2363,OPPO,c3e59d5ca80de7e3,1706116085193,"2024-01-24 17:08:05","2024-01-24 05:08 PM",MEX_NATIONAL_ID,2.12.6,VALID,,,
OCR170611609112e80fff0dbc2fac,2172,CAPTURE,79EF7554CC46127FDB5C007E5D9FDB0E86872E14,mx.bancosantander.supermovil,"moto g(20)",motorola,12e80fff0dbc2fac,1706116091146,"2024-01-24 17:08:11","2024-01-24 05:08 PM",MEX_NATIONAL_ID,2.12.6,VALID,,,
OCR17061160784385963dde539f5c,2172,CAPTURE,79EF7554CC46127FDB5C007E5D9FDB0E86872E14,mx.bancosantander.supermovil,2303ERA42L,Xiaomi,4385963dde539f5c,1706116078080,"2024-01-24 17:07:58","2024-01-24 05:08 PM",MEX_NATIONAL_ID,2.12.6,VALID,,,
OCR1706116089a9bca84a1faf2f25,2172,CAPTURE,79EF7554CC46127FDB5C007E5D9FDB0E86872E14,mx.bancosantander.supermovil,SM-A725M,samsung,a9bca84a1faf2f25,1706116089317,"2024-01-24 17:08:09","2024-01-24 05:08 PM",MEX_NATIONAL_ID,2.12.6,VALID,,,
OCR1706116028aba551880a7eed6c,2172,CAPTURE,79EF7554CC46127FDB5C007E5D9FDB0E86872E14,mx.bancosantander.supermovil,X70,CUBOT,aba551880a7eed6c,1706116028868,"2024-01-24 17:07:08","2024-01-24 05:08 PM",MEX_NATIONAL_ID,2.12.6,VALID,,,
OCR17061160798ac7ae86eeb93136,2172,CAPTURE,79EF7554CC46127FDB5C007E5D9FDB0E86872E14,mx.bancosantander.supermovil,SM-A037M,samsung,8ac7ae86eeb93136,1706116079707,"2024-01-24 17:07:59","2024-01-24 05:08 PM",MEX_NATIONAL_ID,2.12.6,VALID,,,
OCR1706116123d8fbc41905db2ab3,2172,CAPTURE,79EF7554CC46127FDB5C007E5D9FDB0E86872E14,mx.bancosantander.supermovil,SM-A145M,samsung,d8fbc41905db2ab3,1706116123840,"2024-01-24 17:08:43","2024-01-24 05:09 PM",MEX_NATIONAL_ID,2.12.6,VALID,,,
OCR17061161137b7a54365087a894,2172,CAPTURE,79EF7554CC46127FDB5C007E5D9FDB0E86872E14,mx.bancosantander.supermovil,"moto g(50) 5G",motorola,7b7a54365087a894,1706116113830,"2024-01-24 17:08:33","2024-01-24 05:09 PM",MEX_NATIONAL_ID,2.12.6,VALID,,,
OCR17061161427be13aabb0f54d07,2172,CAPTURE,79EF7554CC46127FDB5C007E5D9FDB0E86872E14,mx.bancosantander.supermovil,SM-A135M,samsung,7be13aabb0f54d07,1706116142596,"2024-01-24 17:09:02","2024-01-24 05:09 PM",MEX_NATIONAL_ID,2.12.6,VALID,,,
